__id,fecha_de_apertura,dia_de_apertura,fecha_ocurrencia_hechos,dia_ocurrencia,hora_militar_ocurrencia_hechos,conforman_unidad_domestica,fisica,verbal,economica,psicologica,sexual,genero_m_f_victima,edad_victima,victima_conflicto_armado,etnia_victima,estado_civil_victima,escolaridad_victima,corregimiento_victima,comuna_de_la_victima,barrio_victima,ocupacion_victima,no_hijos_victima,vivienda_victima,nucleo_familiar_victima,numero_hermanos_victima,genero_agresor_m_f,parentesco_frente_a_la_victima,no_de_hijos_agresor,edad_agresor,estado_civil_agresor,escolaridad_agresor,ocupacion_agresor,corregimiento_agresor,comuna_agresor,barrio,tipo_vivienda
row-3viq~3ay2_uazw,18/01/2022,martes,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,56,no,ninguno,soltero(a),postgrado,ninguno,comuna6,centro,docente,no aplica,propia,5,02/01/1900,masculino,padre,3,83,separado(a),primaria completa,no aplica,ninguno,comuna6,centro,familiar
row-i72w-mqbj.9xf3,20/01/2022,jueves,07/01/2022,viernes,no aplica,no,si,si,no,si,no,masculino,26,no,ninguno,soltero(a),bachiller completo,ninguno,comuna6,cidadela palmira,independiente,1,alquilada,02/01/1900,no aplica,femenino,ex-conyuge,1,22,soltero(a),técnico,desempleada,ninguno,comuna7,el trebol,alquilada
row-xt2r-jpd7~f93g,20/01/2022,jueves,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,26,no,ninguno,soltero(a),no aplica,ninguno,comuna7,delicias,ama de casa,2,no aplica,no aplica,no aplica,masculino,conyuge,4,25,soltero(a),no aplica,descargando,ninguno,comuna7,delicias,no aplica
row-m28u-bf4t.aqdc,21/01/2022,viernes,20/01/2022,jueves,no aplica,no,si,si,no,si,no,femenino,43,no,ninguno,no aplica,técnico,ninguno,comuna6,colombina,ama de casa,03/01/1900,alquilada,04/01/1900,04/01/1900,masculino,ex-conyuge,01/01/1900,57,no aplica,bachiller completo,ebanista,ninguno,comuna6,libertadores,alquilada
row-nq5m_4z4j_ng69,22/01/2022,sabado,21/01/2022,viernes,no aplica,si,no,si,no,si,no,femenino,67,no,ninguno,soltero(a),no aplica,ninguno,comuna7,sembrador,ama de casa,no aplica,propia,no aplica,no aplica,masculino,madre,no aplica,41,soltero(a),bachiller completo,motorraton,ninguno,comuna7,sembrador,propia
row-ahkv_dpvq.2cb6,22/01/2022,sabado,16/01/2022,domingo,31/12/1899,no,no,si,no,si,no,femenino,33,no,ninguno,soltero(a),postgrado,ninguno,comuna2,alameda,coordinadora,1,no aplica,3,no aplica,masculino,ex-conyuge,1,39,soltero(a),bachiller completo,policia,ninguno,no aplica,santaelena,familiar
row-v47c-y782.8cbn,22/01/2022,sabado,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,37,no,ninguno,soltero(a),tecnólogo,ninguno,comuna1,los mangos,asistente administrativo,2,alquilada,3,no aplica,masculino,ex-conyuge,2,34,divorciado(a),bachiller completo,asesor industrial,ninguno,no aplica,no aplica,alquilada
row-7uxn_qcvg~vwn4,23/01/2022,domingo,23/01/2022,domingo,31/12/1899,no,si,si,no,si,no,femenino,63,no,ninguno,casado(a),bachiller completo,ninguno,comuna3,santa ana,ama de casa,3,alquilada,03/01/1900,06/01/1900,masculino,ex-conyuge,01/01/1900,51,casado(a),bachiller completo,pulidor de carros,ninguno,comuna3,frayluis,no aplica
row-t5er_vrj3.rkat,23/01/2022,domingo,24/12/2021,viernes,no aplica,no,si,si,no,si,no,femenino,15,no,ninguno,soltero(a),bachiller incompleto,ninguno,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,masculino,ex-conyuge,no aplica,25,no aplica,no aplica,oprador maquina,ninguno,no aplica,no aplica,no aplica
row-vgzm~q3q5-jdb5,24/01/2022,lunes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,32,no,ninguno,unión libre,no aplica,,comuna14,la buitrera,mercaderista,2,familiar,4,4,masculino,ex-conyuge,no aplica,29,unión libre,no aplica,no aplica,tienda nueva,comuna13,no aplica,no aplica
row-cush-tgc8-am2b,25/01/2022,martes,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,33,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,el prado,independiente,1,alquilada,5,3,masculino,ex-conyuge,3,29,no aplica,primaria completa,trasportador,ninguno,comuna2,unicentro,alquilada
row-vtyn~c6di.4h5h,27/01/2022,jueves,27/01/2022,jueves,31/12/1899,no,si,si,no,si,no,femenino,21,si,ninguno,soltero(a),bachiller completo,ninguno,comuna3,emilia,operaria,2,alquilada,3,3,masculino,ex-conyuge,02/01/1900,43,soltero(a),primaria completa,ayudante,ninguno,no aplica,no aplica,alquilada
row-fi54.stnd-y4e8,28/01/2022,viernes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,38,no,ninguno,soltero(a),no aplica,ninguno,comuna7,barrio nuevo,no aplica,no aplica,no aplica,04/01/1900,7,masculino,hijo(a),no aplica,31/01/1900,soltero(a),primaria completa,construccion,ninguno,comuna7,barrio nuevo,no aplica
row-7cfv-c5hn~sv8a,28/01/2022,viernes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,55,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna5,sanjose,comerciante,no aplica,alquilada,no aplica,02/01/1900,masculino,conyuge,05/01/1900,no aplica,no aplica,bachiller completo,guarda de seguridad,ninguno,comuna5,sanjose,alquilada
row-hv29_xik6.i5kd,30/01/2022,domingo,28/01/2022,viernes,no aplica,no,si,si,no,si,no,femenino,19,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,alicanto,estudiante,no aplica,alquilada,2,no aplica,masculino,conyuge,no aplica,58,soltero(a),no aplica,auxiliar administrativo,ninguno,comuna1,alameda,propia
row-khnv_437b~s589,31/01/2022,lunes,29/01/2022,sabado,no aplica,si,si,si,no,si,no,femenino,32,no,ninguno,soltero(a),postgrado,ninguno,comuna7,petruc,artista tatuadora,1,alquilada,2,2,masculino,ex-conyuge,1,21,no aplica,postgrado,asesor callcenter,ninguno,comuna7,petruc,alquilada
row-gbep~9e74-m6wv,03/01/2022,lunes,01/01/2022,sábado,09:00 PM,si,si,si,no,si,no,femenino,30,no,ninguno,unión libre,bachiller completo,ninguno,comuna2,alameda,independiente,3,propia,5,0,masculino,ex-conyuge,3,33,unión libre,primaria incompleta,desempleado,ninguno,comuna2,alameda,familiar
row-icuv.d4zp.e8yc,04/01/2022,martes,31/12/2022,viernes,04:00 AM,si,si,si,no,si,no,femenino,33,no,ninguno,soltero(a),primaria completa,ninguno,comuna1,molinos de comfandi,independiente,2,propia,4,0,masculino,ex-conyuge,2,49,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,molinos de comfandi,familiar
row-yhfb.yrsh.8xpk,05/01/2022,miércoles,24/12/2022,viernes,8:51 a.m.,si,si,si,no,si,no,femenino,31,no,no aplica,unión libre,primaria incompleta,ninguno,comuna1,urb. villa del rosario,independiente,2,propia,6,0,masculino,ex-conyuge,2,05/02/1900,unión libre,primaria incompleta,desempleado,ninguno,comuna1,urb. villa del rosario,familiar
row-sm27_5mf7.beym,18/01/2022,martes,18/01/2022,martes,13:22 p.m.,si,si,si,no,si,no,femenino,64,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,urb. villa diana,independiente,0,propia,6,0,femenino,hijo(a),0,no aplica,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,urb. villa diana,familiar
row-8cme-vmjd-w4us,19/01/2022,miércoles,16/01/2022,domingo,10:03 a.m.,si,si,si,no,si,no,femenino,31,no,no aplica,soltero(a),primaria incompleta,ninguno,comuna1,urb. harold eder,independiente,4,propia,2,0,masculino,ex-conyuge,2,34,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,molinos cien.,alquilada
row-jkp9~m9sk.uj3k,19/01/2022,miércoles,19/01/2022,miércoles,10:38 a.m.,si,si,si,no,si,no,femenino,42,no,ninguno,casado(a),técnico,ninguno,comuna1,zamorano,independiente,0,familiar,4,0,masculino,ex-conyuge,2,34,casado(a),bachiller completo,independiente,ninguno,comuna1,zamorano,familiar
row-eudm.4fx9-ubrk,24/01/2022,lunes,23/01/2022,domingo,9:20 a..m.,si,si,si,no,si,no,femenino,41,no,ninguno,unión libre,bachiller completo,ninguno,comuna2,portal de las palmas,independiente,2,alquilada,4,7,masculino,conyuge,2,42,unión libre,bachiller completo,independiente,ninguno,comuna2,portal de las palmas,alquilada
row-ikxe-vma9-z3tm,24/01/2022,lunes,24/01/2022,lunes,7:30 p.m.,si,si,si,no,si,no,femenino,53,no,ninguno,casado(a),bachiller completo,ninguno,comuna2,santa maria del palmar,empleado,2,propia,3,0,masculino,conyuge,2,52,casado(a),primaria incompleta,independiente,ninguno,comuna5,la libertad,familiar
row-f4zf.mwfg-mgji,24/01/2022,lunes,22/01/2022,sábado,10:50 a.m.,si,si,si,si,si,no,femenino,22,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,molinos cien.,independiente,1,alquilada,5,0,masculino,ex-conyuge,0,23,soltero(a),primaria incompleta,independiente,ninguno,comuna1,molinos cien.,familiar
row-xwyu~zuym_zgm5,24/01/2022,lunes,22/01/2022,sábado,09:00 a.m.,si,si,si,no,si,no,masculino,85,no,no aplica,casado(a),primaria incompleta,ninguno,comuna1,hugo varela,independiente,3,familiar,3,0,masculino,ex-conyuge,0,20,soltero(a),bachiller incompleto,independiente,ninguno,comuna1,hugo varela,familiar
row-4zap.26cd~juak,25/01/2022,martes,15/01/2022,sábado,09:30 a.m.,si,no,si,no,si,no,masculino,17,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,caimitos,independiente,0,familiar,3,0,femenino,ex-conyuge,0,29,soltero(a),primaria incompleta,independiente,ninguno,comuna6,el triunfo,familiar
row-4p7p-pre7~3qj4,25/01/2022,martes,29/11/2021,lunes,09:22 a.m.,si,si,si,no,si,no,femenino,20,no,no aplica,soltero(a),bachiller incompleto,ninguno,comuna1,zamorano,independiente,1,alquilada,7,0,masculino,ex-conyuge,1,25,soltero(a),bachiller completo,independiente,ninguno,comuna7,chapinero sur,familiar
row-q8pm-ff2i_pfqe,26/01/2022,miércoles,14/01/2022,viernes,22:00 p.m.,si,si,si,si,si,si,femenino,33,no,ninguno,casado(a),bachiller incompleto,ninguno,comuna1,reservas de zamorano,independiente,2,propia,7,0,masculino,ex-conyuge,10,49,casado(a),primaria incompleta,independiente,ninguno,comuna1,reservas de zamorano,familiar
row-sf7h-a5yx-u78j,27/01/2022,jueves,24/01/2022,lunes,19:00 p.m.,si,si,si,no,si,no,femenino,32,no,no aplica,unión libre,primaria completa,ninguno,comuna1,reservas de zamorano,independiente,2,alquilada,4,0,masculino,conyuge,3,60,casado(a),bachiller completo,independiente,ninguno,comuna1,reservas de zamorano,familiar
row-3ub2_7eiy.i246,27/01/2022,jueves,18/01/2022,martes,14:51 p.m.,si,no,si,no,si,no,masculino,75,no,ninguno,unión libre,primaria completa,ninguno,comuna1,los mangos,pensionado,3,familiar,3,0,masculino,hijo(a),1,40,soltero(a),bachiller incompleto,independiente,ninguno,comuna1,los mangos,familiar
row-z8n5_5775~d386,31/01/2022,lunes,30/01/2022,domingo,15:08 p.m.,si,si,si,no,si,no,masculino,37,no,ninguno,unión libre,bachiller completo,ninguno,comuna1,molinos de comfandi,independiente,3,familiar,5,0,masculino,conyuge,4,36,unión libre,bachiller incompleto,independiente,ninguno,comuna1,molinos de comfandi,familiar
row-kq4m.jb99~5trq,03/01/2022,lunes,01/01/2022,sábado,07:00 AM,si,si,si,no,si,no,femenino,53,no,ninguno,soltero(a),bachiller incompleto,rozo,comuna8,cgto rozo,independiente,1,familiar,6,1,masculino,hijo(a),0,29,soltero(a),bachiller incompleto,independiente,rozo,comuna8,cgto rozo,familiar
row-j2mr_2hfc_fx52,03/01/2022,lunes,02/01/2022,domingo,07:30 PM,no,si,si,no,si,no,femenino,27,no,ninguno,soltero(a),bachiller incompleto,rozo,comuna8,cgto rozo,desempleado,2,familiar,6,3,masculino,ex-conyuge,1,49,soltero(a),ninguno,independiente,rozo,comuna8,cgto rozo,familiar
row-wx4d.u6bk_cinj,07/01/2022,viernes,28/12/2022,martes,10:00 PM,si,si,si,no,si,no,femenino,48,no,ninguno,soltero(a),primaria incompleta,la torre,comuna8,cgto la torre,independiente,5,propia,4,6,masculino,ex-conyuge,5,52,unión libre,primaria completa,empleado,la acequia,comuna8,cgto la acequia,familiar
row-sede~9zia~qndi,11/01/2022,martes,09/01/2022,domingo,01:00 PM,si,no,si,si,si,no,femenino,80,no,ninguno,unión libre,primaria incompleta,torre,comuna8,cgto la torre,ama de casa,7,propia,2,2,masculino,pareja,3,77,unión libre,bachiller completo,pensionado,la torre,comuna8,callejon la union,familiar
row-bmed.d6wu.pjck,12/01/2022,miércoles,08/01/2022,sabado,06:00 PM,no,no,si,no,si,no,femenino,54,no,ninguno,casado(a),bachiller incompleto,rozo,comuna8,cgto rozo,independiente,4,familiar,2,4,masculino,hijo(a),1,34,unión libre,primaria completa,independiente,rozo,comuna8,cgto rozo,familiar
row-25wx.36g7.722v,14/01/2022,viernes,26/12/2021,domingo,01:30 AM,no,si,si,si,si,no,femenino,28,no,ninguno,soltero(a),bachiller completo,la torre,comuna8,cgto la torre,independiente,2,alquiler,2,8,masculino,ex-conyuge,1,35,soltero(a),tecnico,empleado,rozo,comuna8,cgto rozo,familiar
row-kumv_kbsh_fxn7,17/01/2022,lunes,12/01/2022,miercoles,10:00 AM,no,si,si,no,si,no,masculino,41,no,ninguno,soltero(a),primaria incompleta,torre,comuna8,cgto la torre,independiente,4,alquiler,5,4,femenino,ex-conyuge,2,28,soltero(a),bachiller,independiente,rozo,comuna8,cgto rozo,familiar
row-9kn7~ux5a.nbvf,17/01/2022,lunes,16/01/2022,domingo,05:00 PM,si,no,si,si,si,no,masculino,52,no,ninguno,casado(a),bachiller,rozo,comuna8,cgto rozo,ama de casa,10,propia,3,10,masculino,casado,4,56,casado(a),bachiller incompleto,independiente,rozo,comuna 8,cgto rozo,familiar
row-vm5i_xakz~w8n2,17/01/2022,lunes,06/01/2022,jueves,31/12/1899,no,si,si,si,si,no,femenino,35,no,ninguno,soltero(a),tecnico,torre,comuna8,cgto la torre,empleada,6,alquiler,5,6,masculino,ex-conyuge,1,10/02/1900,soltero(a),primaria completa,independiente,torre,comuna 8,cgto rozo,alquilada
row-b73p_cknm~jahg,19/01/2022,miércoles,15/01/2022,sábado,no aplica,no,si,si,si,si,no,femenino,32,no,ninguno,soltero(a),tecnólogo,no aplica,no aplica,ciudad del campo,empleado,1,propia,02/01/1900,31/12/1899,masculino,ex-conyuge,1,no aplica,soltero(a),primaria completa,empleado,no aplica,no aplica,ciudad del campo,propia
row-i5se.n8vt_4r2f,25/01/2022,martes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,80,no,ninguno,soltero(a),primaria incompleta,no aplica,comuna7,sembrador,no aplica,5,no aplica,no aplica,no aplica,masculino,hermano(a),2,no aplica,unión libre,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
row-46a2-byx6_di3p,25/01/2022,sabado,04/12/2021,no aplica,no aplica,no,no,si,si,si,no,femenino,25,no,ninguno,unión libre,no aplica,tienda nueva,comuna13,cgto tienda nueva,empleado,1,familiar,4,no aplica,masculino,ex-conyuge,02/01/1900,no aplica,unión libre,no aplica,no aplica,tienda nueva,no aplica,las violetas,familiar
row-5d7w_hi9v~sz64,24/01/2022,lunes,24/01/2022,lunes,no aplica,no,si,si,no,no,no,femenino,32,no,ninguno,unión libre,no aplica,no aplica,comuna14,la buitrera,empleado,2,familiar,4,04/01/1900,masculino,ex-conyuge,no aplica,no aplica,unión libre,no aplica,empleado,tienda nueva,no aplica,santa maria del palmar,no aplica
row-pkh7.acct.24sk,1/12/22,miercoles,no aplica,no aplica,no aplica,no,si,si,no,si,si,femenino,30,no,ninguno,unión libre,primaria completa,no aplica,comuna11,cgto bolo san isidro,no aplica,2,no aplica,2,no aplica,masculino,ex-conyuge,2,no aplica,unión libre,primaria completa,independiente,no aplica,no aplica,no aplica,no aplica
row-h86s.25gs-rsnd,2/1/22,lunes,no aplica,no aplica,no aplica,no,no,si,no,no,no,masculino,21,no,ninguno,soltero(a),bachiller incompleto,tienda nueva,comuna 13,cgto tienda nueva,independiente,1,familiar,2,7,femenino,hijo(a),no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
row-5rnv-skx6_k7k6,2/7/22,miércoles,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,45,no,ninguno,divorciado(a),primaria completa,no aplica,no aplica,ciudad del campo,desempleada,2,familiar,2,no aplica,masculino,ex-conyuge,2,no aplica,unión libre,bachiller completo,no aplica,no aplica,no aplica,no aplica,no aplica
row-ejen~b2uf.d3ar,2/15/22,no aplica,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,26,no,ninguno,soltero(a),bachiller completo,no aplica,no aplica,no aplica,no aplica,2,propia,no aplica,1,masculino,ex-conyuge,4,no aplica,divorciado(a),no aplica,empleado,no aplica,no aplica,no aplica,no aplica
row-9zc8~r359~wgfa,2/21/22,lunes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,35,no,ninguno,unión libre,bachiller completo,no aplica,no aplica,no aplica,desempleada,2,familiar,4,2,masculino,ex-conyuge,2,no aplica,soltero(a),no aplica,empleado,no aplica,no aplica,no aplica,no aplica
row-2ivq.die9-eexc,2/2/22,miércoles,01/02/2022,martes,11:26 a.m.,si,si,si,no,si,no,femenino,33,no,ninguno,soltero(a),tecnólogo,ninguno,comuna2,juan pablo ii,independiente,1,propia,4,0,masculino,ex-conyuge,1,29,soltero(a),bachiller incompleto,independiente,ninguno,comuna2,juan pablo ii,familiar
row-x3qv.ddvd.yu3c,2/3/22,jueves,31/01/2022,lunes,22:00 p.m.,si,no,si,no,si,no,femenino,44,no,ninguno,soltero(a),técnico,ninguno,comuna2,los samanes,independiente,2,alquilada,2,0,masculino,ex-conyuge,2,51,soltero(a),pregrado,independiente,ninguno,comuna3,santa ana,familiar
row-7937.ihja~8jz7,2/3/22,jueves,30/01/2022,domingo,12:00 a.m.,si,si,si,no,si,no,femenino,52,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,palo verde zamorano,independiente,2,propia,3,0,masculino,hijo(a),0,30,soltero(a),primaria incompleta,independiente,ninguno,comuna1,palo verde zamorano,familiar
row-sf5r.evvr_z5u2,2/4/22,viernes,04/02/2022,viernes,12:00 a.m.,si,si,si,no,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,propia,2,0,masculino,ex-conyuge,0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna1,la carbonera,familiar
row-7bni.fe7a-c8ve,2/4/22,viernes,02/02/2022,miércoles,13:56 p.m.,si,si,si,no,si,no,masculino,24,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,2,propia,2,0,femenino,ex-conyuge,2,27,soltero(a),primaria incompleta,independiente,ninguno,comuna1,palo verde zamorano,familiar
row-9kky_vv2s~urjh,2/7/22,lunes,28/01/2022,viernes,08:54 AM,si,no,si,si,si,no,masculino,46,no,ninguno,soltero(a),tecnólogo,ninguno,comuna2,urb. villa claudia,independiente,1,propia,3,0,masculino,conyuge,2,40,soltero(a),bachiller completo,independiente,ninguno,comuna2,urb. villa claudia,familiar
row-ckwk-f4gj-qt5n,2/7/22,lunes,04/02/2022,viernes,14:59 p.m.,si,no,si,si,si,no,femenino,54,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,ignacio torres,independiente,1,propia,5,0,masculino,hijo(a),0,16,soltero(a),primaria incompleta,independiente,ninguno,comuna1,ignacio torres,familiar
row-3289-2g8t~yy8e,2/8/22,martes,02/02/2022,miércoles,8:53 a.m.,si,si,si,no,si,no,femenino,31,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,urb. beltrán porvenir,independiente,1,propia,5,0,masculino,ex-conyuge,1,24,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,cali,familiar
row-z7g4~c25v-6sn5,2/11/22,viernes,11/02/2022,viernes,13:29 p.m.,si,si,si,no,si,no,femenino,38,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,simón bolívar,independiente,2,propia,3,0,masculino,hijo(a),0,23,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,simón bolívar,familiar
row-32cf.q8na~2hqm,2/14/22,lunes,12/02/2022,sábado,09:40 AM,si,si,si,no,si,no,femenino,65,no,ninguno,viudo(a),bachiller incompleto,ninguno,comuna1,coronado,independiente,0,propia,2,0,masculino,hijo(a),0,no aplica,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,coronado,familiar
row-t35d-4fxn-pfdq,2/15/22,martes,27/01/2022,jueves,14:01 p.m.,si,si,si,no,si,no,femenino,24,no,ninguno,unión libre,primaria incompleta,ninguno,comuna1,coronado,independiente,2,propia,3,0,masculino,ex-conyuge,1,25,unión libre,primaria incompleta,desempleado,ninguno,comuna7,barrio nuevo,familiar
row-kwik~d6mr-hzwr,2/17/22,jueves,06/12/2021,lunes,22:00 p.m.,si,si,si,no,si,no,femenino,33,no,ninguno,soltero(a),pregrado,ninguno,comuna1,zamorano,independiente,1,familiar,2,0,masculino,ex-conyuge,2,32,unión libre,tecnólogo,independiente,ninguno,comuna3,la emilia,alquilada
row-xkit-fqxt.4a6k,2/17/22,jueves,18/12/2021,domingo,11:40 a.m.,si,si,si,no,si,no,femenino,38,no,no aplica,unión libre,primaria completa,ninguno,comuna1,molinos de cien,independiente,2,propia,4,0,masculino,conyuge,2,39,unión libre,primaria incompleta,independiente,ninguno,comuna1,molinos de cien,alquilada
row-cfwf_yzr7~pvxn,2/17/22,jueves,08/12/2021,martes,17:48 p.m.,si,si,si,no,si,no,femenino,20,no,no aplica,soltero(a),bachiller completo,ninguno,comuna3,llanogrande,independiente,1,alquilada,3,0,masculino,ex-conyuge,1,21,soltero(a),bachiller completo,independiente,ninguno,comuna4,bizerta,propia
row-qwfd~svkp_kkv4,2/17/22,jueves,11/12/2021,viernes,9:20 a.m.,si,si,si,no,si,no,femenino,39,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,harold eder,independiente,0,propia,3,0,masculino,ex-conyuge,0,53,soltero(a),primaria incompleta,independiente,ninguno,comuna1,harold eder,alquilada
row-npr8-f5cn-vb97,2/17/22,jueves,11/12/2021,viernes,16:15 p.m,si,si,si,no,si,no,femenino,34,no,ninguno,soltero(a),técnico,ninguno,comuna1,zamorano,independiente,3,alquilada,5,0,masculino,conyuge,5,42,casado(a),bachiller incompleto,independiente,ninguno,comuna1,zamorano,alquilada
row-9uni_seyg~zai8,2/17/22,jueves,06/12/2021,domingo,13:54 p.m.,si,si,si,no,si,no,masculino,46,no,ninguno,soltero(a),pregrado,ninguno,comuna2,poblado comfaunión,independiente,5,propia,4,0,femenino,ex-conyuge,2,24,soltero(a),técnico,independiente,ninguno,comuna1,hugo varela,alquilada
row-sxem_g8ub-9z7s,2/17/22,jueves,12/02/2022,sábado,13:42 p.m.,si,si,si,si,si,no,femenino,14,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,familiar,5,0,masculino,ex-conyuge,1,33,soltero(a),bachiller completo,independiente,ninguno,comuna1,el porvenir,familiar
